Code,Name,Comune,Provincia,Regione,Row,Col,Lat (WGS84),Lon (WGS84),X (WGS84 UTM32N),Y (WGS84 UTM32N),Height
00989,ABETONE,ABETONE,PISTOIA,TOSCANA,11,24,"44,13750","10,646725",631720,4888463,"1497,3"
01009,,MOTTEGGIANA,MANTOVA,LOMBARDIA,31,25,"45,03750","10,709775",634668,4988538,"18,8"
01010,SUZZARA OVEST,SUZZARA,MANTOVA,LOMBARDIA,30,25,"44,99250","10,709775",634774,4983539,"19,4"
01011,LUZZARA,LUZZARA,REGGIO EMILIA,EMILIA-ROMAGNA,29,25,"44,94750","10,709775",634879,4978541,"18,8"
01012,LUZZARA-NOVELLARA,GUASTALLA,REGGIO EMILIA,EMILIA-ROMAGNA,28,25,"44,90250","10,709775",634985,4973542,"17,1"
01013,NOVELLARA,NOVELLARA,REGGIO EMILIA,EMILIA-ROMAGNA,27,25,"44,85750","10,709775",635090,4968543,"19,9"
01014,VEZZOLA,NOVELLARA,REGGIO EMILIA,EMILIA-ROMAGNA,26,25,"44,81250","10,709775",635195,4963544,"24,9"
01015,S.MICHELE,CORREGGIO,REGGIO EMILIA,EMILIA-ROMAGNA,25,25,"44,76750","10,709775",635300,4958545,"30,1"
01016,MASSENZATICO,REGGIO NELL'EMILIA,REGGIO EMILIA,EMILIA-ROMAGNA,24,25,"44,72250","10,709775",635405,4953547,"37,0"
01017,MASONE,REGGIO NELL'EMILIA,REGGIO EMILIA,EMILIA-ROMAGNA,23,25,"44,67750","10,709775",635510,4948548,"49,5"
01018,SABBIONE,SCANDIANO,REGGIO EMILIA,EMILIA-ROMAGNA,22,25,"44,63250","10,709775",635615,4943549,"67,1"
01019,SCANDIANO EST,SCANDIANO,REGGIO EMILIA,EMILIA-ROMAGNA,21,25,"44,58750","10,709775",635720,4938551,"149,8"
01020,CASTELLARANO NORD,CASTELLARANO,REGGIO EMILIA,EMILIA-ROMAGNA,20,25,"44,54250","10,709775",635825,4933552,"257,5"
01021,CASTELLARANO SUD,CASTELLARANO,REGGIO EMILIA,EMILIA-ROMAGNA,19,25,"44,49750","10,709775",635929,4928553,"247,5"
01022,PRIGNANO SULLA SECCHIA EST,PRIGNANO SULLA SECCHIA,MODENA,EMILIA-ROMAGNA,18,25,"44,45250","10,709775",636034,4923555,"458,4"
01023,GOMBOLA,POLINAGO,MODENA,EMILIA-ROMAGNA,17,25,"44,40750","10,709775",636138,4918556,"494,5"
01024,POLINAGO,POLINAGO,MODENA,EMILIA-ROMAGNA,16,25,"44,36250","10,709775",636243,4913558,"752,9"
01025,LAMA MOCOGNO,LAMA MOCOGNO,MODENA,EMILIA-ROMAGNA,15,25,"44,31750","10,709775",636347,4908560,"847,8"
01026,SASSOSTORNO,LAMA MOCOGNO,MODENA,EMILIA-ROMAGNA,14,25,"44,27250","10,709775",636451,4903561,"776,8"
01027,MONTE CERVAROLA,MONTECRETO,MODENA,EMILIA-ROMAGNA,13,25,"44,22750","10,709775",636555,4898563,"1249,8"
01028,MONTE CIMONE,FANANO,MODENA,EMILIA-ROMAGNA,12,25,"44,18250","10,709775",636659,4893565,"1575,1"
01029,LIBRO APERTO,CUTIGLIANO,PISTOIA,TOSCANA,11,25,"44,13750","10,709775",636763,4888566,"1243,7"
01049,,MOTTEGGIANA,MANTOVA,LOMBARDIA,31,26,"45,03750","10,772825",639635,4988645,"17,2"
01050,SUZZARA EST,SUZZARA,MANTOVA,LOMBARDIA,30,26,"44,99250","10,772825",639744,4983646,"16,9"
01051,VERGARI,GONZAGA,MANTOVA,LOMBARDIA,29,26,"44,94750","10,772825",639853,4978647,"16,3"
01052,TESTA,REGGIOLO,REGGIO EMILIA,EMILIA-ROMAGNA,28,26,"44,90250","10,772825",639963,4973648,"17,6"
01053,CAMPAGNOLO EMILIA,CAMPAGNOLA EMILIA,REGGIO EMILIA,EMILIA-ROMAGNA,27,26,"44,85750","10,772825",640072,4968650,"20,7"
01054,RIO SALICETO,CORREGGIO,REGGIO EMILIA,EMILIA-ROMAGNA,26,26,"44,81250","10,772825",640181,4963651,"25,3"
01055,CORREGGIO,CORREGGIO,REGGIO EMILIA,EMILIA-ROMAGNA,25,26,"44,76750","10,772825",640290,4958652,"30,5"
01056,S.MARTINO IN RIO,SAN MARTINO IN RIO,REGGIO EMILIA,EMILIA-ROMAGNA,24,26,"44,72250","10,772825",640399,4953653,"35,3"
01057,RUBIERA NORD,RUBIERA,REGGIO EMILIA,EMILIA-ROMAGNA,23,26,"44,67750","10,772825",640508,4948655,"43,4"
01058,RUBIERA SUD,CASALGRANDE,REGGIO EMILIA,EMILIA-ROMAGNA,22,26,"44,63250","10,772825",640616,4943656,"57,1"
01059,CASALGRANDE,CASALGRANDE,REGGIO EMILIA,EMILIA-ROMAGNA,21,26,"44,58750","10,772825",640725,4938657,"86,6"
01060,SASSUOLO,SASSUOLO,MODENA,EMILIA-ROMAGNA,20,26,"44,54250","10,772825",640834,4933659,"141,1"
01061,S.MICHELE DEI MUCCHIETTI,SASSUOLO,MODENA,EMILIA-ROMAGNA,19,26,"44,49750","10,772825",640942,4928660,"290,6"
01062,PESCAROLA,SERRAMAZZONI,MODENA,EMILIA-ROMAGNA,18,26,"44,45250","10,772825",641050,4923662,"516,4"
01063,SERRAMAZZONI,SERRAMAZZONI,MODENA,EMILIA-ROMAGNA,17,26,"44,40750","10,772825",641159,4918663,"701,2"
01064,MONTEBONELLO,PAVULLO NEL FRIGNANO,MODENA,EMILIA-ROMAGNA,16,26,"44,36250","10,772825",641267,4913665,"623,8"
01065,MONTECENERE,LAMA MOCOGNO,MODENA,EMILIA-ROMAGNA,15,26,"44,31750","10,772825",641375,4908666,"690,9"
01066,ACQUARIA,SESTOLA,MODENA,EMILIA-ROMAGNA,14,26,"44,27250","10,772825",641483,4903668,"709,1"
01067,SESTOLA,SESTOLA,MODENA,EMILIA-ROMAGNA,13,26,"44,22750","10,772825",641591,4898670,"930,0"
01068,FELICAROLO,FANANO,MODENA,EMILIA-ROMAGNA,12,26,"44,18250","10,772825",641699,4893671,"1057,4"
01069,LAGO SCAFFAIOLO,FANANO,MODENA,EMILIA-ROMAGNA,11,26,"44,13750","10,772825",641807,4888673,"1404,4"
01072,,PITEGLIO,PISTOIA,TOSCANA,8,26,"44,00250","10,772825",642129,4873679,"807,9"
01089,,MOTTEGGIANA,MANTOVA,LOMBARDIA,31,27,"45,03750","10,835875",644601,4988756,"16,8"
01090,,PEGOGNAGA,MANTOVA,LOMBARDIA,30,27,"44,99250","10,835875",644714,4983757,"15,9"
01091,GONZAGA,GONZAGA,MANTOVA,LOMBARDIA,29,27,"44,94750","10,835875",644827,4978758,"16,2"
01092,ROLO,FABBRICO,REGGIO EMILIA,EMILIA-ROMAGNA,28,27,"44,90250","10,835875",644940,4973759,"17,6"
01093,FABBRICO EST,RIO SALICETO,REGGIO EMILIA,EMILIA-ROMAGNA,27,27,"44,85750","10,835875",645053,4968760,"19,3"
01094,BUDRIONE,CARPI,MODENA,EMILIA-ROMAGNA,26,27,"44,81250","10,835875",645166,4963762,"22,4"
01095,CARPI CASELLO,CARPI,MODENA,EMILIA-ROMAGNA,25,27,"44,76750","10,835875",645279,4958763,"28,1"
01096,GARGALLO,CAMPOGALLIANO,MODENA,EMILIA-ROMAGNA,24,27,"44,72250","10,835875",645392,4953764,"32,1"
01097,CAMPOGALLIANO,CAMPOGALLIANO,MODENA,EMILIA-ROMAGNA,23,27,"44,67750","10,835875",645505,4948765,"38,4"
01098,BAGGIOVARA,MODENA,MODENA,EMILIA-ROMAGNA,22,27,"44,63250","10,835875",645617,4943767,"47,8"
01099,FORMIGINE,FORMIGINE,MODENA,EMILIA-ROMAGNA,21,27,"44,58750","10,835875",645730,4938768,"73,3"
01100,FIORANO MODENESE,FIORANO MODENESE,MODENA,EMILIA-ROMAGNA,20,27,"44,54250","10,835875",645842,4933769,"123,5"
01101,MONTAGNANA,MARANELLO,MODENA,EMILIA-ROMAGNA,19,27,"44,49750","10,835875",645955,4928771,"274,0"
01102,PAZZANO,SERRAMAZZONI,MODENA,EMILIA-ROMAGNA,18,27,"44,45250","10,835875",646067,4923772,"434,6"
01103,S.DALMAZIO,SERRAMAZZONI,MODENA,EMILIA-ROMAGNA,17,27,"44,40750","10,835875",646179,4918774,"610,4"
01104,PAVULLO NEL FRIGNANO NORD,PAVULLO NEL FRIGNANO,MODENA,EMILIA-ROMAGNA,16,27,"44,36250","10,835875",646291,4913775,"675,6"
01105,PAVULLO NEL FRIGNANO SUD,PAVULLO NEL FRIGNANO,MODENA,EMILIA-ROMAGNA,15,27,"44,31750","10,835875",646403,4908777,"692,6"
01106,GAIATO,PAVULLO NEL FRIGNANO,MODENA,EMILIA-ROMAGNA,14,27,"44,27250","10,835875",646515,4903779,"536,6"
01107,FANANO,FANANO,MODENA,EMILIA-ROMAGNA,13,27,"44,22750","10,835875",646627,4898780,"571,0"
01108,CHIESINA,LIZZANO IN BELVEDERE,BOLOGNA,EMILIA-ROMAGNA,12,27,"44,18250","10,835875",646738,4893782,"946,8"
01109,MADONNA DELL'ACERO,LIZZANO IN BELVEDERE,BOLOGNA,EMILIA-ROMAGNA,11,27,"44,13750","10,835875",646850,4888784,"1361,1"
01110,CORNO ALLE SCALE,SAN MARCELLO PISTOIESE,PISTOIA,TOSCANA,10,27,"44,09250","10,835875",646962,4883786,"1329,1"
01111,,SAN MARCELLO PISTOIESE,PISTOIA,TOSCANA,9,27,"44,04750","10,835875",647073,4878787,"917,8"
01112,,PISTOIA,PISTOIA,TOSCANA,8,27,"44,00250","10,835875",647184,4873789,"783,7"
01128,,BAGNOLO SAN VITO,MANTOVA,LOMBARDIA,32,28,"45,08250","10,898925",649449,4993869,"15,1"
01129,,SAN BENEDETTO PO,MANTOVA,LOMBARDIA,31,28,"45,03750","10,898925",649567,4988870,"16,0"
01130,,PEGOGNAGA,MANTOVA,LOMBARDIA,30,28,"44,99250","10,898925",649684,4983872,"14,9"
01131,MOGLIA,MOGLIA,MANTOVA,LOMBARDIA,29,28,"44,94750","10,898925",649801,4978873,"15,8"
01132,NOVI DI MODENA,NOVI DI MODENA,MODENA,EMILIA-ROMAGNA,28,28,"44,90250","10,898925",649918,4973874,"16,9"
01133,NOVI DI MODENA SUD,CARPI,MODENA,EMILIA-ROMAGNA,27,28,"44,85750","10,898925",650035,4968875,"17,1"
01134,FOSSOLI,CARPI,MODENA,EMILIA-ROMAGNA,26,28,"44,81250","10,898925",650152,4963876,"20,6"
01135,CARPI,CARPI,MODENA,EMILIA-ROMAGNA,25,28,"44,76750","10,898925",650269,4958877,"23,7"
01136,GANACETO,MODENA,MODENA,EMILIA-ROMAGNA,24,28,"44,72250","10,898925",650385,4953879,"27,5"
01137,VILLANOVA,MODENA,MODENA,EMILIA-ROMAGNA,23,28,"44,67750","10,898925",650502,4948880,"33,6"
01138,MODENA,MODENA,MODENA,EMILIA-ROMAGNA,22,28,"44,63250","10,898925",650618,4943881,"40,1"
01139,BELLARIA,CASTELNUOVO RANGONE,MODENA,EMILIA-ROMAGNA,21,28,"44,58750","10,898925",650735,4938883,"56,5"
01140,MARANELLO,MARANELLO,MODENA,EMILIA-ROMAGNA,20,28,"44,54250","10,898925",650851,4933884,"101,3"
01141,LEVIZZANO RANGONE,CASTELVETRO DI MODENA,MODENA,EMILIA-ROMAGNA,19,28,"44,49750","10,898925",650967,4928885,"195,4"
01142,RODIANO,MARANO SUL PANARO,MODENA,EMILIA-ROMAGNA,18,28,"44,45250","10,898925",651083,4923887,"376,1"
01143,ROCCHETTA,MARANO SUL PANARO,MODENA,EMILIA-ROMAGNA,17,28,"44,40750","10,898925",651199,4918888,"340,4"
01144,CASTAGNETO,PAVULLO NEL FRIGNANO,MODENA,EMILIA-ROMAGNA,16,28,"44,36250","10,898925",651315,4913890,"417,3"
01145,VERICA,PAVULLO NEL FRIGNANO,MODENA,EMILIA-ROMAGNA,15,28,"44,31750","10,898925",651431,4908892,"493,1"
01146,MONTESPECCHIO,MONTESE,MODENA,EMILIA-ROMAGNA,14,28,"44,27250","10,898925",651547,4903893,"519,3"
01147,CASTELLUCCIO,MONTESE,MODENA,EMILIA-ROMAGNA,13,28,"44,22750","10,898925",651662,4898895,"761,8"
01148,QUERCIOLA,LIZZANO IN BELVEDERE,BOLOGNA,EMILIA-ROMAGNA,12,28,"44,18250","10,898925",651778,4893897,"699,5"
01149,LIZZANO IN BELEVEDERE,PORRETTA TERME,BOLOGNA,EMILIA-ROMAGNA,11,28,"44,13750","10,898925",651893,4888898,"963,3"
01150,ORSIGNA,GRANAGLIONE,BOLOGNA,EMILIA-ROMAGNA,10,28,"44,09250","10,898925",652009,4883900,"1058,0"
01151,PRACCHIA,PISTOIA,PISTOIA,TOSCANA,9,28,"44,04750","10,898925",652124,4878902,"831,3"
01152,,PISTOIA,PISTOIA,TOSCANA,8,28,"44,00250","10,898925",652239,4873904,"444,8"
01168,,BAGNOLO SAN VITO,MANTOVA,LOMBARDIA,32,29,"45,08250","10,961975",654411,4993988,"14,0"
01169,,SAN BENEDETTO PO,MANTOVA,LOMBARDIA,31,29,"45,03750","10,961975",654533,4988989,"14,8"
01170,,MOGLIA,MANTOVA,LOMBARDIA,30,29,"44,99250","10,961975",654654,4983990,"15,4"
01171,BONDANELLO,QUISTELLO,MANTOVA,LOMBARDIA,29,29,"44,94750","10,961975",654775,4978991,"16,3"
01172,CONCORDIA SULLA SECCHIA,CONCORDIA SULLA SECCHIA,MODENA,EMILIA-ROMAGNA,28,29,"44,90250","10,961975",654896,4973992,"18,3"
01173,S.ANTONIO IN MERCADELLO,SAN POSSIDONIO,MODENA,EMILIA-ROMAGNA,27,29,"44,85750","10,961975",655017,4968993,"19,4"
01174,CORTILE,NOVI DI MODENA,MODENA,EMILIA-ROMAGNA,26,29,"44,81250","10,961975",655137,4963995,"19,9"
01175,LIMIDI,SOLIERA,MODENA,EMILIA-ROMAGNA,25,29,"44,76750","10,961975",655258,4958996,"22,1"
01176,SOZZIGALLI,SOLIERA,MODENA,EMILIA-ROMAGNA,24,29,"44,72250","10,961975",655379,4953997,"25,9"
01177,ALBARETO,MODENA,MODENA,EMILIA-ROMAGNA,23,29,"44,67750","10,961975",655499,4948998,"27,9"
01178,SALICETO PANARO,MODENA,MODENA,EMILIA-ROMAGNA,22,29,"44,63250","10,961975",655619,4944000,"33,4"
01179,S.DONNINO,MODENA,MODENA,EMILIA-ROMAGNA,21,29,"44,58750","10,961975",655740,4939001,"44,1"
01180,CASTELNUOVO RANGONE,SPILAMBERTO,MODENA,EMILIA-ROMAGNA,20,29,"44,54250","10,961975",655860,4934002,"72,1"
01181,CASTELVETRO DI MODENA,CASTELVETRO DI MODENA,MODENA,EMILIA-ROMAGNA,19,29,"44,49750","10,961975",655980,4929004,"152,7"
01182,MARANO SUL PANARO,MARANO SUL PANARO,MODENA,EMILIA-ROMAGNA,18,29,"44,45250","10,961975",656100,4924005,"224,2"
01183,GUIGLIA,GUIGLIA,MODENA,EMILIA-ROMAGNA,17,29,"44,40750","10,961975",656220,4919007,"421,6"
01184,ZOCCA NORD OVEST,GUIGLIA,MODENA,EMILIA-ROMAGNA,16,29,"44,36250","10,961975",656339,4914008,"555,4"
01185,ZOCCA SUD OVEST,MONTESE,MODENA,EMILIA-ROMAGNA,15,29,"44,31750","10,961975",656459,4909010,"572,8"
01186,MONTESE,MONTESE,MODENA,EMILIA-ROMAGNA,14,29,"44,27250","10,961975",656579,4904012,"750,4"
01187,ABETAIA,GAGGIO MONTANO,BOLOGNA,EMILIA-ROMAGNA,13,29,"44,22750","10,961975",656698,4899013,"817,9"
01188,GAGGIO MONTANO,PORRETTA TERME,BOLOGNA,EMILIA-ROMAGNA,12,29,"44,18250","10,961975",656818,4894015,"482,9"
01189,PORRETTA TERME,GRANAGLIONE,BOLOGNA,EMILIA-ROMAGNA,11,29,"44,13750","10,961975",656937,4889017,"676,5"
01190,GRANAGLIONE,SAMBUCA PISTOIESE,PISTOIA,TOSCANA,10,29,"44,09250","10,961975",657056,4884018,"808,3"
01191,,PISTOIA,PISTOIA,TOSCANA,9,29,"44,04750","10,961975",657175,4879020,"995,6"
01192,,PISTOIA,PISTOIA,TOSCANA,8,29,"44,00250","10,961975",657294,4874022,"761,4"
01209,,QUISTELLO,MANTOVA,LOMBARDIA,31,30,"45,03750","11,025025",659499,4989111,"13,1"
01210,,QUISTELLO,MANTOVA,LOMBARDIA,30,30,"44,99250","11,025025",659624,4984112,"12,9"
01211,VALLATA,CONCORDIA SULLA SECCHIA,MODENA,EMILIA-ROMAGNA,29,30,"44,94750","11,025025",659749,4979113,"13,2"
01212,S.POSSIDONIO,SAN POSSIDONIO,MODENA,EMILIA-ROMAGNA,28,30,"44,90250","11,025025",659874,4974114,"14,6"
01213,CAVEZZO,CAVEZZO,MODENA,EMILIA-ROMAGNA,27,30,"44,85750","11,025025",659998,4969116,"17,7"
01214,STAGGIA,SAN PROSPERO,MODENA,EMILIA-ROMAGNA,26,30,"44,81250","11,025025",660123,4964117,"19,9"
01215,S.PROSPERO,SAN PROSPERO,MODENA,EMILIA-ROMAGNA,25,30,"44,76750","11,025025",660247,4959118,"20,6"
01216,BOMPORTO,BOMPORTO,MODENA,EMILIA-ROMAGNA,24,30,"44,72250","11,025025",660372,4954119,"22,8"
01217,NONANTOLA,NONANTOLA,MODENA,EMILIA-ROMAGNA,23,30,"44,67750","11,025025",660496,4949121,"23,7"
01218,GAGGIO,CASTELFRANCO EMILIA,MODENA,EMILIA-ROMAGNA,22,30,"44,63250","11,025025",660620,4944122,"31,3"
01219,CASTELFRANCO EMILIA,SAN CESARIO SUL PANARO,MODENA,EMILIA-ROMAGNA,21,30,"44,58750","11,025025",660744,4939123,"41,3"
01220,SPILAMBERTO,SPILAMBERTO,MODENA,EMILIA-ROMAGNA,20,30,"44,54250","11,025025",660868,4934125,"60,4"
01221,VIGNOLA,VIGNOLA,MODENA,EMILIA-ROMAGNA,19,30,"44,49750","11,025025",660992,4929126,"100,8"
01222,CASTELLO DI SERRAVALLE,CASTELLO DI SERRAVALLE,BOLOGNA,EMILIA-ROMAGNA,18,30,"44,45250","11,025025",661116,4924128,"218,8"
01223,CIANO,ZOCCA,MODENA,EMILIA-ROMAGNA,17,30,"44,40750","11,025025",661240,4919129,"390,7"
01224,ZOCCA NORD EST,SAVIGNO,BOLOGNA,EMILIA-ROMAGNA,16,30,"44,36250","11,025025",661364,4914131,"593,7"
01225,ZOCCA SUD EST,ZOCCA,MODENA,EMILIA-ROMAGNA,15,30,"44,31750","11,025025",661487,4909132,"740,2"
01226,CASTEL D'AIANO,CASTEL D'AIANO,BOLOGNA,EMILIA-ROMAGNA,14,30,"44,27250","11,025025",661611,4904134,"704,1"
01227,RIOLA DI VERGATO,GAGGIO MONTANO,BOLOGNA,EMILIA-ROMAGNA,13,30,"44,22750","11,025025",661734,4899136,"466,1"
01228,CASTEL DI CASIO NORD,CASTEL DI CASIO,BOLOGNA,EMILIA-ROMAGNA,12,30,"44,18250","11,025025",661857,4894137,"513,2"
01229,CASTEL DI CASIO SUD,CASTEL DI CASIO,BOLOGNA,EMILIA-ROMAGNA,11,30,"44,13750","11,025025",661980,4889139,"541,1"
01230,SAMBUCA PISTOIESE,SAMBUCA PISTOIESE,PISTOIA,TOSCANA,10,30,"44,09250","11,025025",662103,4884141,"779,5"
01231,,SAMBUCA PISTOIESE,PISTOIA,TOSCANA,9,30,"44,04750","11,025025",662226,4879142,"891,9"
01232,,CANTAGALLO,PRATO,TOSCANA,8,30,"44,00250","11,025025",662349,4874144,"903,7"
01249,,PIEVE DI CORIANO,MANTOVA,LOMBARDIA,31,31,"45,03750","11,088075",664465,4989237,"12,1"
01250,,SCHIVENOGLIA,MANTOVA,LOMBARDIA,30,31,"44,99250","11,088075",664594,4984238,"12,1"
01251,S.GIOVANNI DEL DOSSO,MIRANDOLA,MODENA,EMILIA-ROMAGNA,29,31,"44,94750","11,088075",664723,4979240,"10,2"
01252,MIRANDOLA,MIRANDOLA,MODENA,EMILIA-ROMAGNA,28,31,"44,90250","11,088075",664851,4974241,"13,0"
01253,MEDOLLA,MEDOLLA,MODENA,EMILIA-ROMAGNA,27,31,"44,85750","11,088075",664980,4969242,"18,3"
01254,BOSCO SALICETA,MEDOLLA,MODENA,EMILIA-ROMAGNA,26,31,"44,81250","11,088075",665108,4964243,"15,3"
01255,SOLARA,BOMPORTO,MODENA,EMILIA-ROMAGNA,25,31,"44,76750","11,088075",665237,4959244,"17,2"
01256,RAVARINO,NONANTOLA,MODENA,EMILIA-ROMAGNA,24,31,"44,72250","11,088075",665365,4954246,"19,1"
01257,NONANTOLA EST,NONANTOLA,MODENA,EMILIA-ROMAGNA,23,31,"44,67750","11,088075",665493,4949247,"19,8"
01258,RECCOVATO,CASTELFRANCO EMILIA,MODENA,EMILIA-ROMAGNA,22,31,"44,63250","11,088075",665621,4944248,"27,0"
01259,MANZOLINO,CASTELFRANCO EMILIA,MODENA,EMILIA-ROMAGNA,21,31,"44,58750","11,088075",665749,4939249,"37,3"
01260,PIUMAZZO,CASTELFRANCO EMILIA,MODENA,EMILIA-ROMAGNA,20,31,"44,54250","11,088075",665877,4934251,"56,2"
01261,BAZZANO,BAZZANO,BOLOGNA,EMILIA-ROMAGNA,19,31,"44,49750","11,088075",666005,4929252,"104,7"
01262,MONTEVEGLIO,MONTEVEGLIO,BOLOGNA,EMILIA-ROMAGNA,18,31,"44,45250","11,088075",666133,4924254,"189,5"
01263,SAVIGNO,CASTELLO DI SERRAVALLE,BOLOGNA,EMILIA-ROMAGNA,17,31,"44,40750","11,088075",666260,4919255,"301,3"
01264,MONTEPASTORE,SAVIGNO,BOLOGNA,EMILIA-ROMAGNA,16,31,"44,36250","11,088075",666388,4914257,"534,4"
01265,CEREGLIO,VERGATO,BOLOGNA,EMILIA-ROMAGNA,15,31,"44,31750","11,088075",666515,4909258,"586,3"
01266,VERGATO,VERGATO,BOLOGNA,EMILIA-ROMAGNA,14,31,"44,27250","11,088075",666642,4904260,"364,5"
01267,CAMPOLO,GRIZZANA MORANDI,BOLOGNA,EMILIA-ROMAGNA,13,31,"44,22750","11,088075",666770,4899262,"469,9"
01268,CAMUGNANO NORD,CAMUGNANO,BOLOGNA,EMILIA-ROMAGNA,12,31,"44,18250","11,088075",666897,4894263,"615,8"
01269,CAMUGNANO SUD,CAMUGNANO,BOLOGNA,EMILIA-ROMAGNA,11,31,"44,13750","11,088075",667024,4889265,"753,4"
01270,SUVIANA,CAMUGNANO,BOLOGNA,EMILIA-ROMAGNA,10,31,"44,09250","11,088075",667150,4884267,"953,1"
01271,,CANTAGALLO,PRATO,TOSCANA,9,31,"44,04750","11,088075",667277,4879269,"690,6"
01288,,OSTIGLIA,MANTOVA,LOMBARDIA,32,32,"45,08250","11,151125",669298,4994366,"10,9"
01289,,REVERE,MANTOVA,LOMBARDIA,31,32,"45,03750","11,151125",669431,4989367,"11,9"
01290,,POGGIO RUSCO,MANTOVA,LOMBARDIA,30,32,"44,99250","11,151125",669564,4984369,"9,1"
01291,POGGIO RUSCO,POGGIO RUSCO,MANTOVA,LOMBARDIA,29,32,"44,94750","11,151125",669696,4979370,"7,8"
01292,MIRANDOLA EST,MIRANDOLA,MODENA,EMILIA-ROMAGNA,28,32,"44,90250","11,151125",669829,4974371,"9,3"
01293,S.FELICE SUL PANARO,SAN FELICE SUL PANARO,MODENA,EMILIA-ROMAGNA,27,32,"44,85750","11,151125",669962,4969372,"14,1"
01294,CAMPOSANTO,SAN FELICE SUL PANARO,MODENA,EMILIA-ROMAGNA,26,32,"44,81250","11,151125",670094,4964373,"14,1"
01295,BOLOGNINA,CREVALCORE,BOLOGNA,EMILIA-ROMAGNA,25,32,"44,76750","11,151125",670226,4959374,"15,9"
01296,CREVALCORE,CREVALCORE,BOLOGNA,EMILIA-ROMAGNA,24,32,"44,72250","11,151125",670358,4954376,"15,8"
01297,S.AGATA BOLOGNESE,SANT'AGATA BOLOGNESE,BOLOGNA,EMILIA-ROMAGNA,23,32,"44,67750","11,151125",670490,4949377,"16,0"
01298,TIVOLI,SAN GIOVANNI IN PERSICETO,BOLOGNA,EMILIA-ROMAGNA,22,32,"44,63250","11,151125",670622,4944378,"22,6"
01299,S.MARIA IN STRADA,CASTELFRANCO EMILIA,MODENA,EMILIA-ROMAGNA,21,32,"44,58750","11,151125",670754,4939380,"32,5"
01300,CALCARA,CRESPELLANO,BOLOGNA,EMILIA-ROMAGNA,20,32,"44,54250","11,151125",670886,4934381,"45,9"
01301,CRESPELLANO,MONTE SAN PIETRO,BOLOGNA,EMILIA-ROMAGNA,19,32,"44,49750","11,151125",671018,4929382,"109,0"
01302,MONTE S.PIETRO,MONTE SAN PIETRO,BOLOGNA,EMILIA-ROMAGNA,18,32,"44,45250","11,151125",671149,4924384,"232,3"
01303,MONTE S.GIOVANNI,MONTE SAN PIETRO,BOLOGNA,EMILIA-ROMAGNA,17,32,"44,40750","11,151125",671281,4919385,"310,5"
01304,MEDELANA,MONTE SAN PIETRO,BOLOGNA,EMILIA-ROMAGNA,16,32,"44,36250","11,151125",671412,4914387,"526,6"
01305,SIBANO,VERGATO,BOLOGNA,EMILIA-ROMAGNA,15,32,"44,31750","11,151125",671543,4909388,"356,4"
01306,GRIZZANA MORANDI,GRIZZANA MORANDI,BOLOGNA,EMILIA-ROMAGNA,14,32,"44,27250","11,151125",671674,4904390,"458,3"
01307,MONTEACUTO RAGAZZA,GRIZZANA MORANDI,BOLOGNA,EMILIA-ROMAGNA,13,32,"44,22750","11,151125",671805,4899392,"485,9"
01308,TRASERRA,CAMUGNANO,BOLOGNA,EMILIA-ROMAGNA,12,32,"44,18250","11,151125",671936,4894393,"615,2"
01309,CASTIGLIONE DEI PEPOLI,CASTIGLIONE DEI PEPOLI,BOLOGNA,EMILIA-ROMAGNA,11,32,"44,13750","11,151125",672067,4889395,"789,1"
01310,MONTEPIANO,VERNIO,PRATO,TOSCANA,10,32,"44,09250","11,151125",672198,4884397,"826,5"
01329,,BORGOFRANCO SUL PO,MANTOVA,LOMBARDIA,31,33,"45,03750","11,214175",674397,4989501,"9,6"
01330,,MAGNACAVALLO,MANTOVA,LOMBARDIA,30,33,"44,99250","11,214175",674534,4984502,"7,2"
01331,S.MARTINO IN SPINO,POGGIO RUSCO,MANTOVA,LOMBARDIA,29,33,"44,94750","11,214175",674670,4979504,"7,1"
01332,GAVELLO SUD,MIRANDOLA,MODENA,EMILIA-ROMAGNA,28,33,"44,90250","11,214175",674807,4974505,"7,3"
01333,MASSAFINALESE,FINALE EMILIA,MODENA,EMILIA-ROMAGNA,27,33,"44,85750","11,214175",674943,4969506,"10,5"
01334,DOGARO,CAMPOSANTO,MODENA,EMILIA-ROMAGNA,26,33,"44,81250","11,214175",675079,4964507,"13,4"
01335,PALATA SUD,CREVALCORE,BOLOGNA,EMILIA-ROMAGNA,25,33,"44,76750","11,214175",675216,4959508,"12,8"
01336,DECIMA,SAN GIOVANNI IN PERSICETO,BOLOGNA,EMILIA-ROMAGNA,24,33,"44,72250","11,214175",675352,4954509,"13,1"
01337,DECIMA SUD,SAN GIOVANNI IN PERSICETO,BOLOGNA,EMILIA-ROMAGNA,23,33,"44,67750","11,214175",675488,4949511,"14,2"
01338,S.GIOVANNI IN PERSICETO,SAN GIOVANNI IN PERSICETO,BOLOGNA,EMILIA-ROMAGNA,22,33,"44,63250","11,214175",675623,4944512,"19,2"
01339,LAVINO DI SOTTO,ANZOLA DELL'EMILIA,BOLOGNA,EMILIA-ROMAGNA,21,33,"44,58750","11,214175",675759,4939513,"26,4"
01340,ANZOLA,ANZOLA DELL'EMILIA,BOLOGNA,EMILIA-ROMAGNA,20,33,"44,54250","11,214175",675895,4934515,"38,5"
